OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,Has_Coupon,Order_Month,Avg_Item_Cart_Price,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
ORD200911,2024-08-13,C80872,Desk,5,396.86,593 Main St,TRK43967487,9,SAVE10,1984.3,1,8,220.47753280274134,False,False,False,False,False,False,False,False,False,False,True,False
ORD200912,2024-01-22,C67604,Desk,2,139.69,318 Main St,TRK85545920,7,FREESHIP,279.38,1,1,39.91137155518349,False,False,False,True,False,False,True,False,False,False,False,False
ORD200913,2023-02-16,C45599,Printer,5,475.95,505 Main St,TRK62277685,8,WINTER15,2379.75,1,2,297.4683781645273,True,False,False,False,False,False,True,False,True,False,False,False
ORD200914,2025-02-10,C70352,Desk,1,626.6,955 Main St,TRK51589589,4,WINTER15,626.6,1,2,156.64960837597908,False,False,True,False,False,False,True,False,True,False,False,False
ORD200915,2024-02-16,C20643,Laptop,4,502.99,939 Main St,TRK30736692,4,WINTER15,2011.96,1,2,502.98874252814375,False,True,False,False,False,False,False,True,False,False,False,True
ORD200916,2024-06-21,C35669,Printer,5,578.83,165 Main St,TRK13928455,6,,2894.15,0,6,482.3575294041177,False,False,False,False,False,False,True,False,False,False,False,True
ORD200917,2025-01-20,C65524,Laptop,5,383.82,836 Main St,TRK19315310,7,FREESHIP,1919.1,1,1,274.1567512046411,True,False,False,False,False,False,True,False,False,True,False,False
ORD200918,2025-06-24,C74359,Laptop,5,368.25,706 Main St,TRK18250450,5,,1841.25,0,6,368.249263501473,False,False,False,True,True,False,False,False,False,False,True,False
ORD200919,2025-02-07,C92086,Printer,2,374.6,187 Main St,TRK23357668,3,FREESHIP,749.2,1,2,249.7325008916637,False,False,False,True,False,False,False,True,False,False,False,True
ORD200920,2025-03-12,C26137,Tablet,2,428.09,978 Main St,TRK98110407,6,,856.18,0,3,142.69642883928526,True,False,False,False,False,False,True,False,False,False,True,False
ORD200921,2023-07-24,C90573,Tablet,1,438.93,144 Main St,TRK90075720,3,SAVE10,438.93,1,7,146.30951230162566,False,False,True,False,False,False,False,False,False,False,False,True
ORD200922,2024-06-17,C81857,Desk,2,563.82,487 Main St,TRK79737732,3,,1127.64,0,6,375.87874707084313,True,False,False,False,False,True,False,False,False,False,True,False
ORD200923,2023-02-11,C91582,Printer,3,649.93,836 Main St,TRK99938245,7,WINTER15,1949.79,1,2,278.5410306556705,True,False,False,False,False,True,False,False,True,False,False,False
ORD200924,2025-03-22,C81319,Printer,5,268.43,991 Main St,TRK55330558,5,SAVE10,1342.15,1,3,268.42946314107377,False,False,False,False,False,False,True,False,False,False,False,False
ORD200925,2024-12-20,C78500,Monitor,5,502.47,304 Main St,TRK97460884,10,WINTER15,2512.35,1,12,251.23474876525123,False,False,False,True,False,False,False,True,False,False,False,False
ORD200926,2024-03-20,C67533,Desk,1,26.95,672 Main St,TRK14566395,1,WINTER15,26.95,1,3,26.94973050269497,False,False,False,False,True,False,False,False,False,False,False,False
ORD200927,2023-02-14,C35566,Laptop,4,64.69,638 Main St,TRK10003020,7,WINTER15,258.76,1,2,36.96566147762646,False,True,False,False,False,False,False,True,False,True,False,False
ORD200928,2024-05-09,C77166,Laptop,3,247.11,821 Main St,TRK18896595,3,WINTER15,741.33,1,5,247.10917630274565,False,True,False,False,False,False,True,False,False,False,False,True
ORD200929,2024-10-16,C67936,Tablet,2,536.25,553 Main St,TRK71803414,3,,1072.5,0,10,357.49880833730555,False,True,False,False,False,True,False,False,False,False,False,False
ORD200930,2024-12-16,C59554,Phone,2,456.04,382 Main St,TRK28182447,4,FREESHIP,912.08,1,12,228.01942995142517,False,True,False,False,False,False,True,False,False,False,False,False
ORD200931,2024-01-01,C14005,Printer,2,40.23,623 Main St,TRK87567926,4,SAVE10,80.46,1,1,20.11494971262572,True,False,False,False,False,False,False,False,False,True,False,False
ORD200932,2023-03-26,C26118,Laptop,2,72.39,168 Main St,TRK15334251,7,WINTER15,144.78,1,3,20.68282759596058,False,False,False,True,True,False,False,False,False,False,True,False
ORD200933,2023-01-26,C59685,Monitor,2,394.16,255 Main St,TRK43718093,2,,788.32,0,1,394.15802920985396,False,False,False,True,False,False,False,True,False,False,False,True
ORD200934,2025-06-01,C40304,Laptop,4,119.84,692 Main St,TRK85790948,8,FREESHIP,479.36,1,6,59.91992510009363,False,False,True,False,False,False,False,True,False,False,False,True
ORD200935,2023-11-24,C39593,Phone,3,692.71,398 Main St,TRK62405253,3,FREESHIP,2078.13,1,11,692.7076909743635,True,False,False,False,True,False,False,False,False,False,True,False
ORD200936,2024-01-12,C50612,Chair,4,56.66,737 Main St,TRK44140968,4,SAVE10,226.64,1,1,56.65985835035413,False,False,False,True,True,False,False,False,False,False,True,False
ORD200937,2024-01-16,C39791,Chair,2,298.53,536 Main St,TRK46221436,5,WINTER15,597.06,1,1,119.41176117647764,False,True,False,False,False,False,False,False,False,False,False,False
ORD200938,2023-07-12,C39017,Chair,3,331.46,696 Main St,TRK91155214,6,WINTER15,994.38,1,7,165.7297237837937,True,False,False,False,False,False,False,False,False,False,False,True
ORD200939,2025-04-16,C48510,Laptop,2,521.4,212 Main St,TRK53152886,7,SAVE10,1042.8,1,4,148.97121575540606,False,False,False,False,True,False,False,False,False,False,True,False
ORD200940,2023-03-27,C74003,Printer,4,305.32,679 Main St,TRK91525779,4,SAVE10,1221.28,1,3,305.31923670190827,False,False,False,True,False,False,False,False,False,True,False,False
ORD200941,2023-07-17,C91155,Printer,5,111.7,599 Main St,TRK82162952,9,FREESHIP,558.5,1,7,62.055486605014885,True,False,False,False,False,False,False,False,False,False,False,False
ORD200942,2023-09-29,C17591,Tablet,1,479.76,882 Main St,TRK56070470,1,,479.76,0,9,479.7552024479755,True,False,False,False,False,True,False,False,False,False,False,False
ORD200943,2023-12-27,C43330,Monitor,3,193.49,355 Main St,TRK71594838,6,FREESHIP,580.47,1,12,96.74483875860209,False,False,True,False,False,False,True,False,True,False,False,False
ORD200944,2024-12-16,C32687,Laptop,2,426.22,448 Main St,TRK98284560,7,WINTER15,852.44,1,12,121.77696889004446,False,False,False,True,True,False,False,False,False,True,False,False
ORD200945,2023-08-20,C79722,Tablet,5,276.44,619 Main St,TRK29976438,10,FREESHIP,1382.2,1,8,138.21986178013822,False,False,True,False,False,False,False,True,False,False,False,True
ORD200946,2024-05-04,C65021,Phone,2,404.96,546 Main St,TRK20626179,4,SAVE10,809.92,1,5,202.4794938012655,False,False,False,False,False,False,False,True,False,False,False,False
ORD200947,2023-09-07,C85520,Phone,4,465.66,119 Main St,TRK65994177,9,FREESHIP,1862.64,1,9,206.95977004469998,False,False,False,True,False,False,True,False,False,False,False,False
ORD200948,2024-06-21,C94569,Phone,2,594.07,739 Main St,TRK79269291,2,,1188.14,0,6,594.0670296648517,False,False,True,False,False,False,False,False,False,True,False,False
ORD200949,2023-11-09,C55778,Desk,5,110.38,319 Main St,TRK93797108,10,,551.9,0,11,55.18994481005519,False,False,False,False,False,True,False,False,False,False,False,True
ORD200950,2024-05-31,C19722,Laptop,1,596.24,891 Main St,TRK78094361,4,FREESHIP,596.24,1,5,149.05962735093163,True,False,False,False,False,False,True,False,False,False,True,False
ORD200951,2024-07-22,C74928,Printer,2,306.24,589 Main St,TRK39845914,4,FREESHIP,612.48,1,7,153.119617200957,False,False,False,True,False,False,True,False,False,False,False,False
ORD200952,2025-02-27,C49111,Monitor,3,503.39,225 Main St,TRK45303393,5,,1510.17,0,2,302.03339593320817,False,False,False,True,False,True,False,False,True,False,False,False
ORD200953,2023-02-06,C43721,Phone,1,131.61,971 Main St,TRK89392104,2,FREESHIP,131.61,1,2,65.80467097664513,False,False,False,False,False,False,False,True,True,False,False,False
ORD200954,2024-10-22,C68609,Chair,3,443.44,240 Main St,TRK58273778,3,FREESHIP,1330.32,1,10,443.4385218715937,False,False,True,False,False,False,False,True,False,True,False,False
ORD200955,2023-01-23,C82068,Chair,1,408.13,164 Main St,TRK25779180,3,WINTER15,408.13,1,1,136.04287985706713,False,False,True,False,False,False,False,True,False,False,True,False
ORD200956,2024-04-11,C21191,Phone,2,160.98,381 Main St,TRK86246309,3,SAVE10,321.96,1,4,107.3196422678591,False,True,False,False,True,False,False,False,False,False,False,True
ORD200957,2023-01-12,C73575,Monitor,5,643.89,851 Main St,TRK23387612,8,WINTER15,3219.45,1,1,402.4307469615663,False,False,False,False,False,False,True,False,True,False,False,False
ORD200958,2023-05-13,C82685,Desk,3,158.66,537 Main St,TRK70184320,7,WINTER15,475.98,1,5,67.99704571850613,False,False,True,False,True,False,False,False,False,False,False,False
ORD200959,2024-04-13,C73996,Tablet,2,143.82,856 Main St,TRK74579570,6,SAVE10,287.64,1,4,47.939920100133165,True,False,False,False,False,False,True,False,False,False,True,False
ORD200960,2023-12-11,C87687,Laptop,3,379.07,312 Main St,TRK60383805,3,WINTER15,1137.21,1,12,379.0687364375452,False,False,True,False,False,True,False,False,False,True,False,False
ORD200961,2024-11-11,C55464,Phone,1,601.36,532 Main St,TRK81178598,1,,601.36,0,11,601.3539864601354,False,False,False,True,False,False,False,True,True,False,False,False
ORD200962,2024-09-06,C12459,Phone,2,142.08,838 Main St,TRK30674085,4,SAVE10,284.16,1,9,71.03982240044401,False,False,True,False,True,False,False,False,False,False,False,True
ORD200963,2024-03-11,C88075,Chair,5,530.34,970 Main St,TRK42832976,9,FREESHIP,2651.7,1,3,294.6330059633267,False,False,False,True,False,False,False,True,False,True,False,False
ORD200964,2023-08-20,C18583,Phone,5,364.42,778 Main St,TRK43084595,10,SAVE10,1822.1,1,8,182.2098177901822,True,False,False,False,False,False,False,False,False,False,False,True
ORD200965,2025-06-18,C70412,Laptop,4,578.28,791 Main St,TRK22192783,5,FREESHIP,2313.12,1,6,462.6230747538505,False,False,True,False,False,False,False,False,False,False,False,False
ORD200966,2025-05-20,C58503,Monitor,5,280.52,290 Main St,TRK12981657,7,WINTER15,1402.6,1,5,200.37114232693952,True,False,False,False,False,False,False,False,True,False,False,False
ORD200967,2025-05-06,C52879,Tablet,5,638.92,502 Main St,TRK67403284,5,FREESHIP,3194.6,1,5,638.9187221625557,True,False,False,False,False,False,True,False,False,True,False,False
ORD200968,2024-02-08,C67870,Monitor,4,412.2,664 Main St,TRK72602178,6,WINTER15,1648.8,1,2,274.7995420007633,True,False,False,False,False,False,False,True,False,False,False,True
ORD200969,2025-06-05,C19439,Desk,1,440.34,675 Main St,TRK25383993,2,WINTER15,440.34,1,6,220.1688991555042,False,False,True,False,False,False,False,True,True,False,False,False
ORD200970,2024-09-07,C72664,Desk,1,627.15,241 Main St,TRK86694331,5,SAVE10,627.15,1,9,125.42974914050173,False,False,False,False,True,False,False,False,False,False,True,False
ORD200971,2024-05-27,C32650,Monitor,2,605.26,934 Main St,TRK66648743,4,WINTER15,1210.52,1,5,302.62924342689143,False,False,False,False,False,False,False,False,False,False,False,True
ORD200972,2024-06-09,C66438,Laptop,1,90.27,816 Main St,TRK32035271,5,SAVE10,90.27,1,6,18.053963892072215,False,False,False,False,True,False,False,False,True,False,False,False
ORD200973,2025-06-09,C70010,Desk,5,230.77,141 Main St,TRK50594008,10,WINTER15,1153.85,1,6,115.38488461511538,False,False,False,True,False,True,False,False,False,False,False,True
ORD200974,2023-09-27,C30722,Desk,5,266.78,274 Main St,TRK52088168,5,,1333.9,0,9,266.77946644106714,False,False,True,False,False,False,False,False,False,False,False,False
ORD200975,2023-05-18,C70529,Desk,1,105.92,974 Main St,TRK82165408,6,SAVE10,105.92,1,5,17.65330391116015,False,False,True,False,False,False,True,False,False,False,False,False
ORD200976,2024-04-04,C18984,Tablet,3,589.3,650 Main St,TRK49298239,6,WINTER15,1767.9,1,4,294.64950891748515,True,False,False,False,False,False,True,False,False,False,False,True
ORD200977,2023-01-28,C85841,Chair,4,649.47,608 Main St,TRK99820544,8,SAVE10,2597.88,1,1,324.73459408175745,False,False,False,False,False,True,False,False,False,True,False,False
ORD200978,2024-06-25,C41508,Printer,4,107.49,993 Main St,TRK61047536,5,,429.96,0,6,85.99182801634397,False,False,False,False,True,False,False,False,False,True,False,False
ORD200979,2023-05-31,C75018,Monitor,3,669.06,299 Main St,TRK51794806,7,SAVE10,2007.18,1,5,286.73959037201377,False,False,False,False,True,False,False,False,True,False,False,False
ORD200980,2023-10-14,C84320,Chair,3,69.65,107 Main St,TRK81093218,7,WINTER15,208.95,1,10,29.849957357203774,False,False,False,False,True,False,False,False,False,False,True,False
ORD200981,2023-11-26,C12609,Phone,4,136.83,490 Main St,TRK56379337,8,SAVE10,547.32,1,11,68.4149144813569,False,True,False,False,False,True,False,False,False,False,False,False
ORD200982,2024-09-06,C64935,Monitor,1,304.11,707 Main St,TRK42969065,2,SAVE10,304.11,1,9,152.05423972880135,False,False,True,False,False,False,False,True,False,False,False,True
ORD200983,2024-11-24,C67528,Monitor,4,296.28,110 Main St,TRK60865210,5,SAVE10,1185.12,1,11,237.0235259529481,False,False,True,False,False,False,False,True,False,False,False,False
ORD200984,2025-02-28,C44176,Desk,1,77.64,706 Main St,TRK68704764,1,FREESHIP,77.64,1,2,77.63922360776392,True,False,False,False,False,False,False,True,True,False,False,False
ORD200985,2024-07-20,C92788,Desk,1,243.71,948 Main St,TRK83835361,6,SAVE10,243.71,1,7,40.618265636223946,False,False,True,False,True,False,False,False,False,True,False,False
ORD200986,2024-09-07,C69213,Laptop,4,644.96,533 Main St,TRK67837331,7,FREESHIP,2579.84,1,9,368.5480449313644,True,False,False,False,False,True,False,False,False,False,False,False
ORD200987,2025-06-05,C67387,Phone,5,283.73,436 Main St,TRK54120003,8,FREESHIP,1418.65,1,6,177.3310283362146,False,False,True,False,False,True,False,False,False,False,True,False
ORD200988,2025-02-04,C90318,Desk,2,629.56,818 Main St,TRK52765043,5,WINTER15,1259.12,1,2,251.8234963530073,False,False,True,False,False,False,False,False,False,False,True,False
ORD200989,2023-03-23,C49995,Laptop,4,246.11,559 Main St,TRK33212013,4,SAVE10,984.44,1,3,246.10938472653822,True,False,False,False,False,True,False,False,False,False,True,False
ORD200990,2023-11-19,C52313,Phone,2,418.26,913 Main St,TRK67368559,2,SAVE10,836.52,1,11,418.25790871045643,False,True,False,False,False,True,False,False,False,True,False,False
ORD200991,2024-05-09,C10211,Desk,5,127.18,598 Main St,TRK68938335,10,FREESHIP,635.9,1,5,63.58993641006359,False,True,False,False,False,False,False,False,False,True,False,False
ORD200992,2024-08-27,C97907,Printer,3,586.21,933 Main St,TRK89637569,4,WINTER15,1758.63,1,8,439.6564008589979,False,False,True,False,False,True,False,False,False,False,False,True
ORD200993,2024-04-06,C61384,Monitor,3,267.45,576 Main St,TRK33323210,5,WINTER15,802.35,1,4,160.4696790606419,False,False,True,False,True,False,False,False,False,False,True,False
ORD200994,2024-06-27,C27613,Tablet,4,615.65,971 Main St,TRK63701318,9,WINTER15,2462.6,1,6,273.6219181978687,False,True,False,False,True,False,False,False,False,True,False,False
ORD200995,2023-11-18,C99271,Monitor,2,113.29,959 Main St,TRK87832736,5,SAVE10,226.58,1,11,45.315909368181266,False,False,False,False,False,True,False,False,True,False,False,False
ORD200996,2024-04-28,C28648,Monitor,4,473.86,101 Main St,TRK92240846,7,SAVE10,1895.44,1,4,270.7767560332057,False,True,False,False,True,False,False,False,True,False,False,False
ORD200997,2023-11-27,C26210,Laptop,3,444.75,805 Main St,TRK40616861,6,SAVE10,1334.25,1,11,222.37462937561773,False,False,False,False,True,False,False,False,True,False,False,False
ORD200998,2023-05-19,C90350,Phone,2,183.67,783 Main St,TRK22824230,6,SAVE10,367.34,1,5,61.22323129461451,False,True,False,False,False,False,False,False,False,True,False,False
ORD200999,2023-12-24,C61957,Printer,1,483.38,652 Main St,TRK43983841,6,FREESHIP,483.38,1,12,80.5631990613349,False,False,False,False,False,True,False,False,False,True,False,False
ORD201000,2023-06-21,C90132,Printer,5,260.93,582 Main St,TRK52664903,9,SAVE10,1304.65,1,6,144.96095004338886,False,False,False,True,True,False,False,False,False,False,False,False
ORD201001,2023-12-08,C31371,Printer,2,253.68,122 Main St,TRK19554327,6,,507.36,0,12,84.55985906690157,False,False,True,False,False,False,False,True,False,False,False,True
ORD201002,2025-06-19,C83911,Tablet,4,699.88,944 Main St,TRK33188106,5,WINTER15,2799.52,1,6,559.9028801942396,False,False,False,False,False,True,False,False,False,False,False,True
ORD201003,2023-01-11,C84700,Printer,5,319.97,582 Main St,TRK14706969,7,SAVE10,1599.85,1,1,228.54967350046644,False,False,False,False,False,False,False,True,False,True,False,False
ORD201004,2025-06-09,C87529,Chair,4,246.91,296 Main St,TRK15739505,8,SAVE10,987.64,1,6,123.4548456814429,False,False,False,True,False,True,False,False,False,False,False,True
ORD201005,2023-03-02,C38065,Printer,3,392.85,426 Main St,TRK11448295,6,,1178.55,0,3,196.42467262554564,True,False,False,False,False,False,True,False,False,True,False,False
ORD201006,2024-05-27,C27435,Tablet,5,420.98,860 Main St,TRK91458233,7,SAVE10,2104.9,1,5,300.69957042918514,False,False,False,False,True,False,False,False,True,False,False,False
ORD201007,2024-03-20,C46651,Monitor,2,73.26,839 Main St,TRK60444502,4,WINTER15,146.52,1,3,36.62990842522894,False,False,False,False,False,True,False,False,True,False,False,False
ORD201008,2023-01-13,C62557,Monitor,3,410.88,257 Main St,TRK12742366,8,FREESHIP,1232.64,1,1,154.07980740024078,False,False,False,False,True,False,False,False,False,False,True,False
ORD201009,2023-09-02,C54494,Tablet,2,176.46,696 Main St,TRK95958645,2,FREESHIP,352.92,1,9,176.45911770441148,True,False,False,False,True,False,False,False,False,False,False,False
ORD201010,2023-03-31,C33729,Monitor,3,659.57,533 Main St,TRK35649833,6,SAVE10,1978.71,1,3,329.78445035924943,True,False,False,False,False,False,False,False,False,False,False,False
ORD201011,2024-12-03,C47823,Phone,2,478.36,654 Main St,TRK22271097,3,,956.72,0,12,318.90560364798785,False,False,False,True,False,False,False,True,False,True,False,False
ORD201012,2024-12-03,C84570,Printer,4,30.05,301 Main St,TRK12551882,6,,120.2,0,12,20.033299944500094,False,False,False,True,False,False,True,False,True,False,False,False
ORD201013,2025-04-26,C91123,Laptop,4,300.56,842 Main St,TRK49568409,9,FREESHIP,1202.24,1,4,133.58207379769578,False,False,False,False,False,False,False,False,True,False,False,False
ORD201014,2024-02-04,C92548,Tablet,5,226.45,160 Main St,TRK21682892,6,FREESHIP,1132.25,1,2,188.70801881996866,False,True,False,False,False,False,True,False,False,False,False,False
ORD201015,2024-01-26,C97454,Printer,2,349.4,892 Main St,TRK73249329,2,SAVE10,698.8,1,1,349.3982530087349,False,False,False,True,False,False,False,True,False,False,True,False
ORD201016,2023-12-29,C20257,Tablet,5,268.78,669 Main St,TRK62135578,7,WINTER15,1343.9,1,12,191.98544002079998,False,True,False,False,True,False,False,False,False,False,False,False
ORD201017,2024-08-25,C51694,Chair,2,680.85,953 Main St,TRK83122112,6,FREESHIP,1361.7,1,8,226.94962175063043,False,False,True,False,True,False,False,False,False,False,False,True
ORD201018,2023-07-08,C77499,Laptop,3,182.48,209 Main St,TRK20703086,3,,547.44,0,7,182.4793917353609,False,False,False,False,True,False,False,False,False,False,True,False
ORD201019,2024-04-06,C28386,Desk,1,277.09,293 Main St,TRK32954229,2,SAVE10,277.09,1,4,138.54430727846358,False,False,False,False,False,False,True,False,False,False,False,True
ORD201020,2024-04-22,C50211,Tablet,2,26.5,312 Main St,TRK47787981,3,SAVE10,53.0,1,4,17.666607777974072,False,False,False,True,True,False,False,False,False,False,True,False
ORD201021,2023-10-23,C74519,Phone,3,315.27,309 Main St,TRK97351945,4,SAVE10,945.81,1,10,236.45190887022784,True,False,False,False,False,False,False,False,False,False,False,False
ORD201022,2025-02-24,C19071,Tablet,3,450.98,396 Main St,TRK66537096,8,SAVE10,1352.94,1,2,169.11728860338926,True,False,False,False,False,False,False,True,False,False,False,True
ORD201023,2024-09-23,C65251,Laptop,5,233.67,291 Main St,TRK32059025,10,,1168.35,0,9,116.83488316511684,False,False,False,False,False,False,False,True,False,False,False,True
ORD201024,2024-01-29,C90612,Chair,3,367.75,731 Main St,TRK93022878,7,FREESHIP,1103.25,1,1,157.6069177044033,False,False,False,False,False,True,False,False,True,False,False,False
ORD201025,2025-05-17,C28406,Chair,1,23.53,174 Main St,TRK98841457,2,FREESHIP,23.53,1,5,11.764941175294124,False,False,True,False,True,False,False,False,False,False,True,False
ORD201026,2023-05-01,C55454,Monitor,1,677.48,807 Main St,TRK13281370,1,WINTER15,677.48,1,5,677.4732252677474,False,False,False,True,True,False,False,False,True,False,False,False
ORD201027,2024-05-21,C93467,Laptop,4,554.83,983 Main St,TRK77377373,6,,2219.32,0,5,369.8860501899164,False,False,False,False,False,False,True,False,False,True,False,False
ORD201028,2023-02-17,C60042,Desk,4,440.31,610 Main St,TRK84651559,6,,1761.24,0,2,293.53951076748206,False,False,False,False,False,False,False,False,False,False,True,False
ORD201029,2025-03-01,C44733,Desk,1,87.06,851 Main St,TRK41500198,4,FREESHIP,87.06,1,3,21.764945587636035,True,False,False,False,False,False,False,True,False,False,False,False
ORD201030,2023-10-02,C61773,Phone,4,245.28,176 Main St,TRK12936357,6,WINTER15,981.12,1,10,163.5197274671209,True,False,False,False,True,False,False,False,False,False,False,False
ORD201031,2023-02-28,C59183,Phone,5,664.51,136 Main St,TRK18129706,8,SAVE10,3322.55,1,2,415.31823085221146,False,True,False,False,False,True,False,False,False,False,False,False
ORD201032,2023-04-20,C26188,Chair,1,618.68,990 Main St,TRK61634201,6,WINTER15,618.68,1,4,103.1131614780642,False,False,False,True,True,False,False,False,False,False,False,True
ORD201033,2024-12-24,C20338,Monitor,1,370.85,331 Main St,TRK30654048,2,FREESHIP,370.85,1,12,185.42407287963562,False,False,True,False,True,False,False,False,False,False,False,True
ORD201034,2024-06-16,C84524,Printer,4,517.98,766 Main St,TRK76751888,8,FREESHIP,2071.92,1,6,258.9896762629047,False,False,False,False,False,False,False,False,True,False,False,False
ORD201035,2023-11-12,C70315,Laptop,4,506.11,911 Main St,TRK97732085,5,,2024.44,0,11,404.8871902256196,False,False,False,False,False,False,False,False,False,False,False,True
ORD201036,2024-05-31,C98278,Phone,3,413.83,552 Main St,TRK49684737,8,SAVE10,1241.49,1,5,155.18605601743,False,False,True,False,False,False,False,True,True,False,False,False
ORD201037,2023-12-13,C32347,Printer,1,249.81,408 Main St,TRK54073964,1,SAVE10,249.81,1,12,249.80750192498073,False,False,False,False,False,True,False,False,False,True,False,False
ORD201038,2025-03-15,C77961,Tablet,3,362.53,422 Main St,TRK28969024,5,,1087.59,0,3,217.51756496487008,False,True,False,False,False,False,True,False,True,False,False,False
ORD201039,2025-06-28,C49137,Desk,2,299.23,177 Main St,TRK79362428,2,WINTER15,598.46,1,6,299.22850385748075,True,False,False,False,False,False,False,False,False,False,True,False
ORD201040,2023-11-15,C13169,Tablet,1,536.07,932 Main St,TRK66288666,5,FREESHIP,536.07,1,11,107.21378557242888,False,True,False,False,True,False,False,False,False,True,False,False
ORD201041,2023-02-11,C21167,Monitor,4,558.9,948 Main St,TRK97737564,9,WINTER15,2235.6,1,2,248.39972400030666,False,False,True,False,False,False,False,True,False,True,False,False
ORD201042,2024-12-09,C59724,Tablet,2,409.75,414 Main St,TRK67878272,2,WINTER15,819.5,1,12,409.74795126024367,False,True,False,False,False,False,False,True,True,False,False,False
ORD201043,2025-01-11,C43965,Tablet,2,179.96,675 Main St,TRK94346739,5,,359.92,0,1,71.98385603228795,False,False,True,False,False,False,False,True,False,False,True,False
ORD201044,2025-06-22,C63018,Printer,1,38.49,215 Main St,TRK52335337,4,FREESHIP,38.49,1,6,9.622475943810143,True,False,False,False,True,False,False,False,False,False,False,True
ORD201045,2024-09-20,C11893,Laptop,5,316.4,671 Main St,TRK72012758,7,,1582.0,0,9,225.99967714331837,False,False,True,False,False,False,True,False,False,False,False,False
ORD201046,2024-10-07,C85421,Tablet,3,547.15,466 Main St,TRK16524006,4,WINTER15,1641.45,1,10,410.3614740963148,False,False,False,True,False,False,False,True,False,False,True,False
ORD201047,2023-06-23,C81726,Chair,4,540.34,394 Main St,TRK69872994,6,WINTER15,2161.36,1,6,360.22606628988956,False,False,True,False,False,False,False,True,False,False,False,True
ORD201048,2024-09-09,C57601,Monitor,4,73.65,889 Main St,TRK21153699,9,,294.6,0,9,32.733296963003376,False,True,False,False,False,False,False,True,False,True,False,False
ORD201049,2024-07-18,C60575,Desk,5,391.86,587 Main St,TRK44468232,6,,1959.3,0,7,326.5494557509071,True,False,False,False,False,False,False,True,False,False,True,False
ORD201050,2023-08-20,C70659,Laptop,5,69.7,722 Main St,TRK49663597,9,,348.5,0,8,38.72217919757867,False,False,False,True,False,False,True,False,False,False,True,False
ORD201051,2025-03-05,C35043,Monitor,5,26.43,820 Main St,TRK65097450,5,FREESHIP,132.15,1,3,26.429947140105725,False,False,True,False,False,False,False,True,True,False,False,False
ORD201052,2023-09-11,C12301,Tablet,1,531.74,493 Main St,TRK25145796,1,WINTER15,531.74,1,9,531.7346826531734,False,False,False,True,False,False,False,True,False,True,False,False
ORD201053,2024-09-15,C32798,Phone,2,496.62,679 Main St,TRK37375451,2,SAVE10,993.24,1,9,496.61751691241545,False,False,False,True,False,True,False,False,False,False,True,False
ORD201054,2023-11-29,C42949,Printer,1,660.66,447 Main St,TRK46415143,3,WINTER15,660.66,1,11,220.2192659357802,False,True,False,False,True,False,False,False,False,False,True,False
ORD201055,2023-10-23,C10787,Monitor,4,274.82,932 Main St,TRK91512567,9,WINTER15,1099.28,1,10,122.14208650879277,False,True,False,False,True,False,False,False,False,False,False,False
ORD201056,2024-06-14,C26152,Phone,2,486.35,790 Main St,TRK49382455,6,SAVE10,972.7,1,6,162.11639647267256,False,False,False,True,False,True,False,False,False,False,False,True
ORD201057,2024-09-24,C46210,Laptop,3,428.88,535 Main St,TRK81611937,3,WINTER15,1286.64,1,9,428.87857040476536,False,True,False,False,False,False,False,True,True,False,False,False
ORD201058,2023-09-08,C32943,Desk,2,412.14,127 Main St,TRK26949106,2,FREESHIP,824.28,1,9,412.1379393103034,True,False,False,False,False,False,True,False,False,False,True,False
ORD201059,2024-09-22,C73629,Desk,1,265.64,601 Main St,TRK11492924,3,WINTER15,265.64,1,9,88.54637151209495,True,False,False,False,False,False,True,False,False,False,True,False
ORD201060,2024-05-07,C38024,Tablet,2,273.43,824 Main St,TRK93370912,7,WINTER15,546.86,1,5,78.12274553893495,False,False,False,False,False,False,False,True,False,False,False,True
ORD201061,2025-01-29,C25445,Laptop,5,131.7,830 Main St,TRK12402431,8,FREESHIP,658.5,1,1,82.31239710950362,False,False,False,False,False,False,False,True,False,True,False,False
ORD201062,2023-08-23,C13501,Chair,5,85.52,301 Main St,TRK65149372,5,,427.6,0,8,85.5198289603421,False,False,True,False,False,False,False,False,True,False,False,False
ORD201063,2024-06-19,C42108,Desk,2,320.68,336 Main St,TRK58407918,5,FREESHIP,641.36,1,6,128.2717434565131,True,False,False,False,False,False,False,True,False,False,False,True
ORD201064,2025-02-12,C32121,Laptop,4,198.81,654 Main St,TRK96074264,9,FREESHIP,795.24,1,2,88.35990182233131,False,False,False,False,False,False,True,False,False,False,False,True
ORD201065,2023-10-30,C47778,Printer,5,666.8,488 Main St,TRK79504329,7,SAVE10,3330.4075,1,10,475.77182032597096,False,True,False,False,True,False,False,False,False,False,False,True
ORD201066,2023-12-20,C10791,Desk,1,355.09,674 Main St,TRK20321248,5,SAVE10,355.09,1,12,71.01785796428408,False,True,False,False,False,False,False,False,False,False,True,False
